SOURCE_FILE,SOURCE_SHEET,SOURCE_ROW,DOCUMENT_TYPE,RAW_DESCRIPTION,NORMALIZED_DESCRIPTION,QUANTITY,RAW_UNIT_PRICE,PRICE_EXCL_TAX,PRICE_STATUS,IS_SERVICE,IS_FOOD,IS_MEAT,CATEGORY,UOM,IDENTITY_KEY,CURRENCY
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,35,QUOTATION,Suministro de Refigerante R-404,suministro de refigerante r-404,2.0,22000.0,22000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-404|R-404,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,36,QUOTATION,Instalacion  de Aislante tipo bascosel con cinta negra,instalacion de aislante tipo bascosel con cinta negra,2.0,3000.0,3000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|aislante|tipo|bascosel|cinta|negra,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,40,QUOTATION,A/C,a/c,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,41,QUOTATION,Mantenimiento/Hidrolavado,mantenimiento/hidrolavado,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,mantenimiento/hidrolavado,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,42,QUOTATION,A/C split 12 btu,a/c split 12 btu,1.0,3500.0,3500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|12|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,43,QUOTATION,A/C split 24 btu,a/c split 24 btu,2.0,6000.0,6000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|24|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,44,QUOTATION,Manejadora de 5ton,manejadora de 5ton,1.0,9500.0,9500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,manejadora|5ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,48,QUOTATION,A/C,a/c,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,49,QUOTATION,Reparacion/Instalacion/Vacio-Suministro,reparacion/instalacion/vacio-suministro,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,reparacion/instalacion/vacio-suministro,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,50,QUOTATION,A/C tipo paquete de 10 Ton,a/c tipo paquete de 10 ton,1.0,7500.0,7500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|tipo|paquete|10|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,51,QUOTATION,A/C split 24 btu,a/c split 24 btu,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|24|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,52,QUOTATION,Instalacion de Condensador 3 Ton,instalacion de condensador 3 ton,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|condensador|3|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,53,QUOTATION,Instalacion de Compresor de 5 Ton,instalacion de compresor de 5 ton,1.0,72000.0,72000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|compresor|5|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,54,QUOTATION,Vacio a sistema de refrigeracion de Aires,vacio a sistema de refrigeracion de aires,2.0,4000.0,4000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,vacio|a|sistema|refrigeracion|aires,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,55,QUOTATION,Suministro de Refigerante R-404,suministro de refigerante r-404,1.0,22000.0,22000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-404|R-404,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,56,QUOTATION,Suministro de Refigerante R-22,suministro de refigerante r-22,1.0,20000.0,20000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-22,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion3,62,QUOTATION,DIRECCION TECNICA,direccion tecnica,10.0,,6786.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,16,INVOICE,Preliminares,preliminares,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,preliminares,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,17,INVOICE,Verificacion y analisis de ploblemas en sistema de congelador y cuarto frio,verificacion y analisis de ploblemas en sistema de congelador y cuarto frio,1.0,12000.0,12000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,verificacion|analisis|ploblemas|sistema|congelador|cuarto|frio,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,18,INVOICE,Suministro de limpiador de humedad y limpieza de tuberia de refrigeracion,suministro de limpiador de humedad y limpieza de tuberia de refrigeracion,1.0,10000.0,10000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,suministro|limpiador|humedad|limpieza|tuberia|refrigeracion,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,19,INVOICE,Desintalacion y desponte de condensador  de 3 Ton,desintalacion y desponte de condensador de 3 ton,1.0,6000.0,6000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,desintalacion|desponte|condensador|3|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,20,INVOICE,Desintacion de compresor de 5 ton,desintacion de compresor de 5 ton,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,desintacion|compresor|5|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,24,INVOICE,Sistema de Cuarto frio y Congelador,sistema de cuarto frio y congelador,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,sistema|cuarto|frio|congelador,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,25,INVOICE,"Reparacion,Cambios, Instalaciones, Vacio y  Suministro",reparacion cambios instalaciones vacio y suministro,,,,MISSING_VALID_PRICE,True,False,False,Servicios,Units,reparacion|cambios|instalaciones|vacio|suministro,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,26,INVOICE,Cambio de filtro,cambio de filtro,2.0,8000.0,8000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|filtro,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,27,INVOICE,Cambio de Visor,cambio de visor,2.0,6500.0,6500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|visor,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,28,INVOICE,Instalacion de Valvula selenoide,instalacion de valvula selenoide,2.0,9500.0,9500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|valvula|selenoide,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,29,INVOICE,"Instalacion de sistema digital de termometro, alarma y tiempo de entrada de compresor",instalacion de sistema digital de termometro alarma y tiempo de entrada de compresor,2.0,65000.0,65000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|sistema|digital|termometro|alarma|tiempo|entrada|compresor,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,30,INVOICE,Instalacion de Luz led p/cuatro de congelador e interruptor,instalacion de luz led p/cuatro de congelador e interruptor,2.0,7400.0,7400.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|luz|led|p/cuatro|congelador|e|interruptor,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,31,INVOICE,Instalacion de cortina en Puerta,instalacion de cortina en puerta,2.0,18300.0,18300.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|cortina|puerta,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,32,INVOICE,Instalacion de temporizador electronico digital Defrost c/6hrs,instalacion de temporizador electronico digital defrost c/6hrs,2.0,30000.0,30000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|temporizador|electronico|digital|defrost|c/6hrs,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,33,INVOICE,Intalacion de resistencias de descongelamiento de evaporador de cuarto congelador,intalacion de resistencias de descongelamiento de evaporador de cuarto congelador,2.0,6300.0,6300.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,intalacion|resistencias|descongelamiento|evaporador|cuarto|congelador,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,34,INVOICE,Instalacion de Valvula de expansion,instalacion de valvula de expansion,2.0,15550.0,15550.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|valvula|expansion,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,35,INVOICE,Vacio a sistema de refrigeracion de congelador,vacio a sistema de refrigeracion de congelador,2.0,4000.0,4000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,vacio|a|sistema|refrigeracion|congelador,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,36,INVOICE,Suministro de Refigerante R-404,suministro de refigerante r-404,2.0,22000.0,22000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-404|R-404,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,37,INVOICE,Instalacion  de Aislante tipo bascosel con cinta negra,instalacion de aislante tipo bascosel con cinta negra,2.0,3000.0,3000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|aislante|tipo|bascosel|cinta|negra,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,41,INVOICE,A/C,a/c,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,42,INVOICE,Mantenimiento/Hidrolavado,mantenimiento/hidrolavado,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,mantenimiento/hidrolavado,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,43,INVOICE,A/C split 12 btu,a/c split 12 btu,1.0,3500.0,3500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|12|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,44,INVOICE,A/C split 24 btu,a/c split 24 btu,2.0,6000.0,6000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|24|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,45,INVOICE,Manejadora de 5ton,manejadora de 5ton,1.0,9500.0,9500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,manejadora|5ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,49,INVOICE,A/C,a/c,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,50,INVOICE,Reparacion/Instalacion/Vacio-Suministro,reparacion/instalacion/vacio-suministro,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,reparacion/instalacion/vacio-suministro,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,51,INVOICE,A/C tipo paquete de 10 Ton,a/c tipo paquete de 10 ton,1.0,7500.0,7500.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|tipo|paquete|10|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,52,INVOICE,A/C split 24 btu,a/c split 24 btu,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,a/c|split|24|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,53,INVOICE,Instalacion de Condensador 3 Ton,instalacion de condensador 3 ton,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|condensador|3|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,54,INVOICE,Instalacion de Compresor de 5 Ton,instalacion de compresor de 5 ton,1.0,72000.0,72000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|compresor|5|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,55,INVOICE,Vacio a sistema de refrigeracion de Aires,vacio a sistema de refrigeracion de aires,2.0,4000.0,4000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,vacio|a|sistema|refrigeracion|aires,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,56,INVOICE,Suministro de Refigerante R-404,suministro de refigerante r-404,1.0,22000.0,22000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-404|R-404,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,57,INVOICE,Suministro de Refigerante R-22,suministro de refigerante r-22,1.0,20000.0,20000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,suministro|refigerante|r-22,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 2,63,INVOICE,DIRECCION TECNICA,direccion tecnica,10.0,,6786.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,15,QUOTATION,A/C PISO TECHO,a/c piso techo,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c|piso|techo,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,16,QUOTATION,"CONSOLA PISO TECHO INVERTE 60,000 BTU",consola piso techo inverte 60 000 btu,2.0,85700.0,85700.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,consola|piso|techo|inverte|60|000|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,17,QUOTATION,"CONDENSADOR INVERTER 60,000 BTU 220/1/60",condensador inverter 60 000 btu 220/1/60,2.0,265000.0,265000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,condensador|inverter|60|000|btu|220/1/60|220/1,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,19,QUOTATION,A/C SPLIT,a/c split,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c|split,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,20,QUOTATION,LENNOX I3 SEER 12 K BTU,lennox i3 seer 12 k btu,2.0,61850.0,61850.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,lennox|i3|seer|12|k|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,21,QUOTATION,INSTALACION ELECTRICA,instalacion electrica,2.0,8990.0,8990.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|electrica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,24,QUOTATION,A/C DE 5 TON DUCTIABLE,a/c de 5 ton ductiable,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c|5|ton|ductiable,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,25,QUOTATION,"MANEJADORA INVERTER 60,000 BTU",manejadora inverter 60 000 btu,1.0,190000.0,190000.0,ASSUMED_EXCL_QTY1,False,False,False,Ferretería,Units,manejadora|inverter|60|000|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,26,QUOTATION,"CONDENSADOR INVERTER 60,000 BTU",condensador inverter 60 000 btu,1.0,253200.0,253200.0,ASSUMED_EXCL_QTY1,False,False,False,Ferretería,Units,condensador|inverter|60|000|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,27,QUOTATION,DISEÑO Y CONSTRUCCION DE DUCTERIA,diseno y construccion de ducteria,1.0,75000.0,75000.0,ASSUMED_EXCL_QTY1,False,False,False,Ferretería,Units,diseno|construccion|ducteria,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,43,QUOTATION,DIRECCION TECNICA,direccion tecnica,10.0,,13612.8,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion4 ,44,QUOTATION,TRANSPORTE,transporte,5.0,,13612.8,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,15,QUOTATION,A/C SPLIT,a/c split,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c|split,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,16,QUOTATION,LENNOX I3 SEER 12 K BTU,lennox i3 seer 12 k btu,2.0,65000.0,65000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,lennox|i3|seer|12|k|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,17,QUOTATION,INSTALACION ELECTRICA,instalacion electrica,2.0,9000.0,9000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|electrica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,19,QUOTATION,"REPARACION DE BOMBA E INSTALACION ELECTRICA, CAMBIO DE TUBERIA P/AIRE Y SUSTITUCION DE CABLE ELECTRICO",reparacion de bomba e instalacion electrica cambio de tuberia p/aire y sustitucion de cable electrico,,,,MISSING_VALID_PRICE,True,False,False,Servicios,Units,reparacion|bomba|e|instalacion|electrica|cambio|tuberia|p/aire,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,20,QUOTATION,EMBOBINADO DE MOTOR DE BOMBA DE AGUA PEDROLLO MOD. CP-680A     10 HP 220 VOLTIOS 3 PHASES 60 HZ.  CON ALAMBRE DE COBRE AMERICANO MARCA BNTECHGO NEMA MW-80C,embobinado de motor de bomba de agua pedrollo mod. cp-680a 10 hp 220 voltios 3 phases 60 hz. con alambre de cobre americano marca bntechgo nema mw-80c,1.0,25000.0,25000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,embobinado|motor|bomba|agua|pedrollo|mod.|cp-680a|10|CP-680A,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,21,QUOTATION,RODAMIENTO C-6206 Z DE ALTA TEMPERATURA SKF,rodamiento c-6206 z de alta temperatura skf,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,rodamiento|c-6206|z|alta|temperatura|skf|C-6206,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,22,QUOTATION,CAMBIO DE IMPELLER,cambio de impeller,1.0,21500.0,21500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|impeller,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,24,QUOTATION,ABANICO DE BOMBA PEDROLLO CP-680A,abanico de bomba pedrollo cp-680a,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Electrodomésticos,Units,abanico|bomba|pedrollo|cp-680a|CP-680A,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,25,QUOTATION,ACONDICIONAMIENTO DE BOMBA DE AGUA CON PINTURA INDUSTRIAL,acondicionamiento de bomba de agua con pintura industrial,1.0,3000.0,3000.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,acondicionamiento|bomba|agua|pintura|industrial,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,26,QUOTATION,INSTALACION DE SISTEMA DE ELECTRICIDAD EN PANEL PARA ENERGIZAR  LAS BOMBAS DE AGUA,instalacion de sistema de electricidad en panel para energizar las bombas de agua,1.0,28000.0,28000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|sistema|electricidad|panel|para|energizar|bombas|agua,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,27,QUOTATION,CAMBIO DE TUBERIAS  Y FILTRO PARA AIRE DE 5 TON,cambio de tuberias y filtro para aire de 5 ton,1.0,18000.0,18000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|tuberias|filtro|para|aire|5|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,28,QUOTATION,SUSTITUCION DE CALBLES ELECTRICO #4 POR 1/0 EN LINEA DE ALIMENTACION DEL EDIF DE VIH,sustitucion de calbles electrico 4 por 1/0 en linea de alimentacion del edif de vih,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sustitucion|calbles|electrico|4|por|1/0|linea|alimentacion|1/0,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,39,QUOTATION,DIRECCION TECNICA,direccion tecnica,10.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_0.2_b68c.xlsx,Cotizacion 5,40,QUOTATION,TRANSPORTE,transporte,5.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,16,INVOICE,A/C SPLIT,a/c split,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,a/c|split,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,17,INVOICE,LENNOX I3 SEER 12 K BTU,lennox i3 seer 12 k btu,2.0,65000.0,65000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,lennox|i3|seer|12|k|btu,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,18,INVOICE,INSTALACION ELECTRICA,instalacion electrica,2.0,9000.0,9000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|electrica,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,20,INVOICE,"REPARACION DE BOMBA E INSTALACION ELECTRICA, CAMBIO DE TUBERIA P/AIRE Y SUSTITUCION DE CABLE ELECTRICO",reparacion de bomba e instalacion electrica cambio de tuberia p/aire y sustitucion de cable electrico,,,,MISSING_VALID_PRICE,True,False,False,Servicios,Units,reparacion|bomba|e|instalacion|electrica|cambio|tuberia|p/aire,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,21,INVOICE,EMBOBINADO DE MOTOR DE BOMBA DE AGUA PEDROLLO MOD. CP-680A     10 HP 220 VOLTIOS 3 PHASES 60 HZ.  CON ALAMBRE DE COBRE AMERICANO MARCA BNTECHGO NEMA MW-80C,embobinado de motor de bomba de agua pedrollo mod. cp-680a 10 hp 220 voltios 3 phases 60 hz. con alambre de cobre americano marca bntechgo nema mw-80c,1.0,25000.0,25000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,embobinado|motor|bomba|agua|pedrollo|mod.|cp-680a|10|CP-680A,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,22,INVOICE,RODAMIENTO C-6206 Z DE ALTA TEMPERATURA SKF,rodamiento c-6206 z de alta temperatura skf,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,rodamiento|c-6206|z|alta|temperatura|skf|C-6206,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,23,INVOICE,CAMBIO DE IMPELLER,cambio de impeller,1.0,21500.0,21500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|impeller,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,25,INVOICE,ABANICO DE BOMBA PEDROLLO CP-680A,abanico de bomba pedrollo cp-680a,1.0,5000.0,5000.0,RECONCILED_SUBTOTAL,False,False,False,Electrodomésticos,Units,abanico|bomba|pedrollo|cp-680a|CP-680A,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,26,INVOICE,ACONDICIONAMIENTO DE BOMBA DE AGUA CON PINTURA INDUSTRIAL,acondicionamiento de bomba de agua con pintura industrial,1.0,3000.0,3000.0,RECONCILED_SUBTOTAL,False,False,False,Pinturas,Units,acondicionamiento|bomba|agua|pintura|industrial,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,27,INVOICE,INSTALACION DE SISTEMA DE ELECTRICIDAD EN PANEL PARA ENERGIZAR  LAS BOMBAS DE AGUA,instalacion de sistema de electricidad en panel para energizar las bombas de agua,1.0,28000.0,28000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|sistema|electricidad|panel|para|energizar|bombas|agua,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,28,INVOICE,CAMBIO DE TUBERIAS  Y FILTRO PARA AIRE DE 5 TON,cambio de tuberias y filtro para aire de 5 ton,1.0,18000.0,18000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,cambio|tuberias|filtro|para|aire|5|ton,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,29,INVOICE,SUSTITUCION DE CALBLES ELECTRICO #4 POR 1/0 EN LINEA DE ALIMENTACION DEL EDIF DE VIH,sustitucion de calbles electrico 4 por 1/0 en linea de alimentacion del edif de vih,1.0,95000.0,95000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,sustitucion|calbles|electrico|4|por|1/0|linea|alimentacion|1/0,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,40,INVOICE,DIRECCION TECNICA,direccion tecnica,10.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,direccion|tecnica,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,41,INVOICE,TRANSPORTE,transporte,5.0,,3540.0,FROM_SUBTOTAL,False,False,False,Ferretería,Units,transporte,DOP
COTIZACIONES_0.2_b68c.xlsx,Factura 3,49,INVOICE,ENTREGADO POR,entregado por,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,entregado|por,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,11,QUOTATION,Preliminares,preliminares,,,,MISSING_VALID_PRICE,False,False,False,Ferretería,Units,preliminares,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,12,QUOTATION,Demolicion,demolicion,1.0,15000.0,15000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,demolicion,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,13,QUOTATION,Bote de Material,bote de material,1.0,6500.0,6500.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,bote|material,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,15,QUOTATION,Porcelanato 60x60,porcelanato 60x60,8.0,2450.55,2450.55,RECONCILED_SUBTOTAL,False,False,False,Ferretería,m²,porcelanato|60x60,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,16,QUOTATION,"Instalacion de mezcladora mono ducha, fluxometro y llave de lavamano en baño",instalacion de mezcladora mono ducha fluxometro y llave de lavamano en bano,30.0,2745.33,2745.33,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|mezcladora|mono|ducha|fluxometro|llave|lavamano|bano,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,17,QUOTATION,Instalacion de Lavamano metalico,instalacion de lavamano metalico,2.0,5000.0,5000.0,RECONCILED_SUBTOTAL,True,False,False,Servicios,Units,instalacion|lavamano|metalico,DOP
COTIZACIONES_0.2_b68c.xlsx,EJEMPLO COT JORGE,18,QUOTATION,Construccion de tapa P/Registro sanitario,construccion de tapa p/registro sanitario,1.0,45000.0,45000.0,RECONCILED_SUBTOTAL,False,False,False,Ferretería,Units,construccion|tapa|p/registro|sanitario,DOP
