CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-0532,Bombillas MH 1500W,consu,Ferretería,Units,,,power=1500W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bombillas|mh|1500|w|1500W,COTIZACIONES_0.2_b68c.xlsx
AG-0533,Bombillas MH 1000W,consu,Ferretería,Units,,,power=1000W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bombillas|mh|1000|w|1000W,COTIZACIONES_0.2_b68c.xlsx
AG-0534,Bombillas MH 250W,consu,Ferretería,Units,,,power=250W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bombillas|mh|250|w|250W,COTIZACIONES_0.2_b68c.xlsx
AG-0535,BRAZOS DE 6 HG PARA Lampara,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,brazos|6|hg|para|lampara,COTIZACIONES_0.2_b68c.xlsx
AG-0536,CEDAZO DE Construccion,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,cedazo|construccion,COTIZACIONES_0.2_b68c.xlsx
AG-0537,LAMPRA LED TIPO COBRA 200 W,consu,Material eléctrico,Units,,,power=200W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,lampra|led|tipo|cobra|200|w|200W,COTIZACIONES_0.2_b68c.xlsx
AG-0538,MECHAS DE 1/2,consu,Ferretería,Units,,,caliber=1/2,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,mechas|1/2|1/2,COTIZACIONES_0.2_b68c.xlsx
AG-0539,MECHAS DE 1/4,consu,Ferretería,Units,,,caliber=1/4,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,mechas|1/4|1/4,COTIZACIONES_0.2_b68c.xlsx
AG-0540,MECHAS DE 3/16,consu,Ferretería,Units,,,caliber=3/16,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,mechas|3/16|3/16,COTIZACIONES_0.2_b68c.xlsx
AG-0541,MECHAS DE 3/8,consu,Ferretería,Units,,,caliber=3/8,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,mechas|3/8|3/8,COTIZACIONES_0.2_b68c.xlsx
AG-0542,PALA DE PICO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,pala|pico,COTIZACIONES_0.2_b68c.xlsx
AG-0543,PINZA DE CORTE,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,pinza|corte,COTIZACIONES_0.2_b68c.xlsx
AG-0544,PINZA DE AGARRE,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,pinza|agarre,COTIZACIONES_0.2_b68c.xlsx
AG-0545,RC2 (disluido Asfaltico ),consu,Ferretería,Gal,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,rc2|disluido|asfaltico,COTIZACIONES_0.2_b68c.xlsx
AG-0546,Taladro 1 HP,consu,Herramientas,Units,HP,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,taladro|1|hp,COTIZACIONES_0.2_b68c.xlsx
AG-0547,Taladro DE 500 W,consu,Herramientas,Units,,,power=500W,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,taladro|500|w|500W,COTIZACIONES_0.2_b68c.xlsx
AG-0548,Tornillo DE 5/8,consu,Ferretería,Units,,,caliber=5/8,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,tornillo|5/8|5/8,COTIZACIONES_0.2_b68c.xlsx
AG-0549,Arandela 5/8,consu,Ferretería,Units,,,caliber=5/8,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,arandela|5/8|5/8,COTIZACIONES_0.2_b68c.xlsx
AG-0550,Granzote (relleno),consu,Ferretería,m³,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,granzote|relleno,COTIZACIONES_0.2_b68c.xlsx
AG-0551,Reductores DE Velocidad (boyas),consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,reductores|velocidad|boyas,COTIZACIONES_0.2_b68c.xlsx
AG-0554,Materiales,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,materiales,COTIZACIONES_0.2_b68c.xlsx
AG-0555,C AJAS DE Plafones,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,c|ajas|plafones,COTIZACIONES_0.2_b68c.xlsx
AG-0556,BRAZOS DE Puertas,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,brazos|puertas,COTIZACIONES_0.2_b68c.xlsx
