PRODUCT_ID,TEMPLATE_ID,NAME,CURRENT_TYPE,PROPOSED_TYPE,CURRENT_SALE_OK,PROPOSED_SALE_OK,CURRENT_PURCHASE_OK,PROPOSED_PURCHASE_OK,CATEGORY,COMPANY,ACTIVE,EVIDENCE,CONFIDENCE,ACTION,REASON,MISMATCH,SALE_LINE_REFERENCES,PURCHASE_LINE_REFERENCES,INVOICE_LINE_REFERENCES,STOCK_MOVE_REFERENCES,STOCK_QUANT_REFERENCES,VALUATION_LAYER_REFERENCES,IS_STORABLE,STANDARD_PRICE,LIST_PRICE
43,43,PINTURA ACRILICA AZUL POSITIVO POPULAR PRO /TROPICAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica azul positivo popular pro /tropical,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
84,84,PINTURA ACRILICA BLANCO 00 TROPICAL 5GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica blanco 00 tropical 5gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,8050.0
46,46,PINTURA ACRILICA CONTRACTOR GRIS CLARO 26 POPULAR,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica contractor gris claro 26 popular,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,11932.5
40,40,PINTURA ACRILICA NARANJA POSITIVO POPULAR PRO/TROPICAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica naranja positivo popular pro/tropical,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
47,47,PINTURA ACRILICA PARA EXTERIOR BLANCA 50 POPULAR,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica para exterior blanca 50 popular,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,9352.5
41,41,PINTURA ACRILICA ROJO POSITIVO POPULAR PRO/TROPICAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica rojo positivo popular pro/tropical,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
49,49,PINTURA ACRILICA VERDE LIMON 25 POPULAR PRO/TROPICAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica verde limon 25 popular pro/tropical,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,11932.5
42,42,PINTURA ACRILICA VERDE POSITIVO TROPICAL/POPULAR PRO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acrilica verde positivo tropical/popular pro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
83,83,PINTURA ACRIL PORCELANA 90 (5GL) ACRI PORCELA 90 POPULAR,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura acril porcelana 90 5gl acri porcela 90 popular,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,10958.99
39,39,PINTURA ALTO TRANSITO (AMARILLO TRAFICO) POPULAR PRO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura alto transito amarillo trafico popular pro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,3515.0
45,45,PINTURA CONTRACTOR ACRILICA ROJO TEJA 18 POPULAR,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura contractor acrilica rojo teja 18 popular,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
48,48,PINTURA ESMALTE PLUS AZUL 54 TROPICA/ POPULAR PRO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura esmalte plus azul 54 tropica/ popular pro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,11932.5
64,64,PINTURA OXIDO NEGRO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura oxido negro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1874.0
93,93,PINTURA PRO SEMIGLOSS (POP) PORCELANA 90 5 GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura pro semigloss pop porcelana 90 5 gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,10958.99
92,92,PINTURA SEMI CONTRACTOR BLANCO 00 1 GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura semi contractor blanco 00 1 gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
90,90,PINTURA SEMI CONTRACTOR MARMOL 939 1 GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura semi contractor marmol 939 1 gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2386.5
91,91,PINTURA SEMI CONTRACTOR MARMOL 939 5 GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura semi contractor marmol 939 5 gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,8050.0
89,89,PINTURA TRAFIC PAINT AMARILLO 1 GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=pintura trafic paint amarillo 1 gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,3515.0
121,121,"PINZA DE CORTE PUNTA LARGA 8"" 84-102 STANLEY",service,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=pinza de corte punta larga 8"" 84-102 stanley",DETERMINISTIC,FIX_TYPE_AND_FLAGS,"Physical material, merchandise, food or tool",PHYSICAL_AS_SERVICE,0,0,1,0,0,0,False,0.0,872.0
119,119,"PINZA DE EXTENSION 10"" TRUPER",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=pinza de extension 10"" truper",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1350.0
120,120,"PINZA LAGARTO 10"" TRUPER",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=pinza lagarto 10"" truper",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1385.0
166,166,PLANCHAS DE ALUZINC PARED CALIBRE 26 ( 1.00 X 2.50 MTS),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=planchas de aluzinc pared calibre 26 1.00 x 2.50 mts,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,711.86
163,163,PLANCHAS DE ALUZINC TECHO - CALIBRE 26 ( 1.00 MTS X 4.50 ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=planchas de aluzinc techo - calibre 26 1.00 mts x 4.50,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,1060.76
164,164,PLANCHAS DE ALUZINC TECHO - CALIBRE 26 ( 1.00 MTS X 5.00 MTS ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=planchas de aluzinc techo - calibre 26 1.00 mts x 5.00 mts,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,1623.73
165,165,PLANCHAS DE ALUZINC TECHO CALIBRE 26 ( 1.00 MTS X 6.20 MTS ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=planchas de aluzinc techo calibre 26 1.00 mts x 6.20 mts,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,1979.66
136,136,"PLANCHUELA 2""X1/4""",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=planchuela 2""x1/4""",HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,2700.0
75,75,PORTAROLLO C/CUBIERTA FOSTER AQA,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=portarollo c/cubierta foster aqa,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,984.0
127,127,PORTA ROLO LANCO HEAVY DUTY ROLLER FRAME,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=porta rolo lanco heavy duty roller frame,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,608.48
16,16,RESMA DE PAPEL BOND INFOPRINT 8.5x11 500/1,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=resma de papel bond infoprint 8.5x11 500/1,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,362.63
129,129,SELLATODO SILBOND CANO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=sellatodo silbond cano,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,2780.0
74,74,"SIFON PARA LAVAMANO PVC 1 1/2"" 35376 EASTMAN",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=sifon para lavamano pvc 1 1/2"" 35376 eastman",HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,215.12
78,78,SILICON 100% RTV CLEAR TUBO 10.3 SS-888-18 LANCO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=silicon 100% rtv clear tubo 10.3 ss-888-18 lanco,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,570.0
135,135,SOLDADURA 1/8 UNIVERSAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=soldadura 1/8 universal,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,215.0
65,65,SOLDADURA 3/32,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=soldadura 3/32,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,218.0
59,59,SUPER GRAMASAN 5 LT,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=super gramasan 5 lt,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,1435.86
100,100,TAPE VINIL SCOTCH 3M SUPER33+,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tape vinil scotch 3m super33,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,1658.0
160,160,TARUGO PARA TORNILLO EXPANSIVO ( 1/2 X3 ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tarugo para tornillo expansivo 1/2 x3,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,215.0
154,154,"TELEVISOR DE 43"" KONKA",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=televisor de 43"" konka",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,13423.73
63,63,THINNER TROPICAL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=thinner tropical,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,755.0
88,88,THINNER TROPICAL 1GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=thinner tropical 1gl,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,698.0
162,162,TOLA GALVANIZADO LISA CALIBRE 14 ( 4X8X2 105 LBS ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tola galvanizado lisa calibre 14 4x8x2 105 lbs,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,3460.37
147,147,TONER CANON MF455 DW 057 (NEGRO),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner canon mf455 dw 057 negro,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6590.0
144,144,TONER HP LASERJET 2727N FMP Q7553A,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet 2727n fmp q7553a,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6000.0
150,150,TONER HP LASERJET M 1536 DNF MFP,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet m 1536 dnf mfp,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,5530.0
145,145,TONER HP LASERJET MFP 137 MNW WW 1105A,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet mfp 137 mnw ww 1105a,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,3160.0
142,142,TONER HP LASERJET PRO 201A (CF402A) YELLOW,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet pro 201a cf402a yellow,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6947.0
143,143,TONER HP LASERJET PRO 201A (CF403A) MAGENTA,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet pro 201a cf403a magenta,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6947.0
149,149,TONER HP LASERJET PRO M402-MFP M426 CF226A,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner hp laserjet pro m402-mfp m426 cf226a,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6050.0
148,148,TONER LASERJET ENTERPRISE MFP M 528,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner laserjet enterprise mfp m 528,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,8530.0
24,24,TONER STANDARD CANON 057A WITHOUT CHIP,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=toner standard canon 057a without chip,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,5878.9
161,161,TORNILLO AUTOPERFORANTES ( 1/2 32 MM ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tornillo autoperforantes 1/2 32 mm,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,88.92
158,158,TUBO CUADRADO GALVANIZADO ( 3X3X1.5 MM ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tubo cuadrado galvanizado 3x3x1.5 mm,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1265.0
157,157,TUBO CUADRADO GALVANIZADO ( 4X4 1.5 MM ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tubo cuadrado galvanizado 4x4 1.5 mm,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1895.73
159,159,TUBO RECTANGULAR GALVANIZADO ( 2X2X1.5 MM ),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=tubo rectangular galvanizado 2x2x1.5 mm,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,942.0
23,23,"VALLA DE SEGURIDAD 2MT X 1.10MT EN TUBOS GALVANIZADOS DE 1 1/4"" Y BARRAS DE 5/8"" CON ESMALTE ALUMINIO",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=valla de seguridad 2mt x 1.10mt en tubos galvanizados de 1 1/4"" y barras de 5/8"" con esmalte aluminio",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,10408.0
114,114,VALVULA ENTRADA INODORO 200AM133 FLUIDMASTER,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=valvula entrada inodoro 200am133 fluidmaster,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,740.0
68,68,VALVULA FLUXOMETRO P/INODORO Z6000-WS1-YBYC ZURN,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=valvula fluxometro p/inodoro z6000-ws1-ybyc zurn,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,11232.0
115,115,VALVULA SALIDA P/INODORO 507A133 FLUIDMASTER,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=valvula salida p/inodoro 507a133 fluidmaster,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,544.0
137,137,VIGA H 6X6X30,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=viga h 6x6x30,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,19655.0
66,66,VIGA H 6X6X30 15 LB/P,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=viga h 6x6x30 15 lb/p,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,35360.0
76,76,ZAFACON EKO 20L-WH 5GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=zafacon eko 20l-wh 5gl,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,2500.0
77,77,ZAFACON EKO 55L-WH 15GL,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=zafacon eko 55l-wh 15gl,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,7700.0
